"Date","Description","Original Description","Amount","Transaction Type","Category","Account Name","Labels","Notes"
"2/18/2020","JOHNS HOPKINS PARKING BALTIMORE MD","JOHNS HOPKINS PARKING BALTIMORE MD","5.00","debit","Parking","Discover","",""
"2/17/2020","Giant","GIANT 0121 CROFTON MD01713R","89.21","debit","Groceries","Discover","",""
"2/17/2020","INTERNET PAYMENT - THANK YOU","INTERNET PAYMENT - THANK YOU","1146.24","credit","Credit Card Payment","Discover","",""
"2/16/2020","Target","TARGET GAMBRILLS MD","21.14","debit","Shopping","Discover","",""
"2/16/2020","Deposit EDDIE BAUER 793 ANNAPOLIS MDUS","Point Of Sale Deposit EDDIE BAUER 793 ANNAPOLIS MDUS","71.55","credit","Income","Choice Checking","",""
"2/16/2020","Giant","Point Of Sale Withdrawal GIANT 0121 CROFTON MDUS","5.85","debit","Groceries","Choice Checking","",""
"2/15/2020","GameStop","Point Of Sale Withdrawal GAMESTOP #4733 2626 CHAPEL LAKE DR GAMBRILLS MDUS","15.90","debit","Electronics & Software","Choice Checking","",""
"2/15/2020","Macy's","Point Of Sale Withdrawal MACY'S 047 1295 ANANNAPOLIS MDUS","49.45","debit","Clothing","Choice Checking","",""
"2/14/2020","E-ZPass","E-ZPASS MD REBILL 888-321-6824 MDITEM TRANSFERRED","25.00","debit","Auto & Transport","Discover","",""
"2/14/2020","Amazon","AMZN MKTP US*E45IW5833 AMZN.COM/BILLWA3WI7Y3HKGWN","29.19","debit","Shopping","Discover","",""
"2/14/2020","AACC-CASHIER'S OFFICE 410-777-2236 MD","AACC-CASHIER'S OFFICE 410-777-2236 MD","796.00","debit","Tuition","Discover","",""
"2/13/2020","City of Baltimore","VCN*CITYOFBALTIMOREHOLLI BALTIMORE MD","54.50","debit","Fees & Charges","Discover","",""
"2/12/2020","Giant","GIANT 0326 LANHAM MD01211R","218.77","debit","Groceries","Discover","",""
"2/10/2020","60279 - WASHINGTON HILL BALTIMORE MD","60279 - WASHINGTON HILL BALTIMORE MD","5.00","debit","Parking","Discover","",""
"2/10/2020","Shell","SHELL 57543580500 GREENBELT MD","23.00","debit","Gas & Fuel","Discover","",""
"2/09/2020","Giant","Point Of Sale Withdrawal GIANT 0121 CROFTON MDUS","22.84","debit","Groceries","Choice Checking","",""
"2/09/2020","Melting Pot","Point Of Sale Withdrawal THE MELTING POT - ANNA ANNAPOLIS MDUS","107.05","debit","Restaurants","Choice Checking","",""
"2/08/2020","INTERNET PAYMENT - THANK YOU","INTERNET PAYMENT - THANK YOU","1153.59","credit","Credit Card Payment","Discover","",""
"2/08/2020","JOHNS HOPKINS PARKING BALTIMORE MD","JOHNS HOPKINS PARKING BALTIMORE MD","7.00","debit","Parking","Discover","",""
"2/07/2020","Giant","GIANT 0121 CROFTON MD00793R","12.78","debit","Groceries","Discover","",""
"2/06/2020","LEVELUPTROPICALSMOOTH 855-538-3542 MA","LEVELUPTROPICALSMOOTH 855-538-3542 MA","13.73","debit","Fast Food","Discover","",""
"2/06/2020","Amazon","AMZN MKTP US*W16C11BD3 AMZN.COM/BILLWA6B4WQ4K0NWU","16.77","debit","Shopping","Discover","",""
"2/05/2020","Gold's Gym","ABC*GOLDS GYM 888-827-9262 MDITEM TRANSFERRED FROM","29.99","debit","Gym","Discover","",""
"2/05/2020","Amazon","AMAZON.COM*J28011PP3 AMZN.COM/BILLWA4WUOWHZN8DJ","64.90","debit","Shopping","Discover","",""
"2/05/2020","Amazon","AMZN MKTP US*ON4G02QD3 AMZN.COM/BILLWA6ZFFVEO3W77","16.95","debit","Shopping","Discover","",""
"2/05/2020","Amazon","AMZN MKTP US*7W9J56093 AMZN.COM/BILLWA1IBPOW6Q79F","56.82","debit","Shopping","Discover","",""
"2/05/2020","Giant","GIANT 0326 LANHAM MD00551R","137.89","debit","Groceries","Discover","",""
"2/05/2020","Amazon","AMZN MKTP US*Z82JI5AH3 AMZN.COM/BILLWA106CKZ7ZWQT","21.18","debit","Shopping","Discover","",""
"2/05/2020","SCHWAB BROKERAGE - MONEYLINK","External Withdrawal SCHWAB BROKERAGE - MONEYLINK","50.00","debit","Buy","Choice Checking","",""
"2/04/2020","MOXIELASH 402-935-7733 CA","PAYPAL *MOXIELASH 402-935-7733 CA","111.20","debit","Gift","Discover","",""
"2/03/2020","Giant","GIANT 0326 LANHAM MD00383R","181.53","debit","Groceries","Discover","",""
"2/03/2020","LEVELUPTROPICALSMOOTH 855-538-3542 MA","LEVELUPTROPICALSMOOTH 855-538-3542 MA","11.85","debit","Fast Food","Discover","",""
"2/03/2020","Apple","APPLE.COM/BILL 866-712-7753 CAMKQJMKZ44NA0","2.99","debit","Electronics & Software","Discover","",""
"2/03/2020","Apple","APPLE.COM/BILL 866-712-7753 CAMKQJMKZ0ZHA0","4.99","debit","Electronics & Software","Discover","",""
"2/01/2020","IN *GAMES AND STUFF LL GLEN BURNIE MDANY0CZG5","IN *GAMES AND STUFF LL GLEN BURNIE MDANY0CZG5","74.19","debit","Hobbies","Discover","",""
"2/01/2020","Geico","GEICO *AUTO MACON DC4458078930200122135854","121.27","debit","Auto Insurance","Discover","",""
"1/31/2020","Credit Interest","Credit Interest","0.02","credit","Interest Income","Choice Checking","",""
"1/31/2020","Giant","GIANT 0121 CROFTON MD03123R","61.51","debit","Groceries","Discover","",""
"1/31/2020","Interest Paid","Interest Paid","0.15","credit","Interest Income","Investor Checking","",""
"1/31/2020","ATM Fee Rebate","ATM Fee Rebate","3.00","credit","ATM Fee","Investor Checking","",""
"1/29/2020","Giant","GIANT 0326 LANHAM MD02923R","151.03","debit","Groceries","Discover","",""
"1/29/2020","INTERNET PAYMENT - THANK YOU","INTERNET PAYMENT - THANK YOU","1273.37","credit","Credit Card Payment","Discover","",""
"1/29/2020","Amazon","AMZN MKTP US*HD7BF9AL3 AMZN.COM/BILLWA1K61U2BLKEW","31.80","debit","Shopping","Discover","",""
"1/29/2020","Amazon","AMZN MKTP US*7S5TM6SQ3 AMZN.COM/BILLWA5X8600UX7TQ","15.87","debit","Shopping","Discover","",""
"1/28/2020","LEVELUPTROPICALSMOOTH 855-538-3542 MA","LEVELUPTROPICALSMOOTH 855-538-3542 MA","25.58","debit","Fast Food","Discover","",""
"1/27/2020","Shell","SHELL 57543580500 GREENBELT MD","27.13","debit","Gas & Fuel","Discover","",""
"1/25/2020","Giant","GIANT 0121 CROFTON MD02530R","6.61","debit","Groceries","Discover","",""
"1/24/2020","External Deposit VENMO - CASHOUT","External Deposit VENMO - CASHOUT","13.00","credit","Income","Choice Checking","",""
"1/24/2020","Venmo","External Withdrawal VENMO - PAYMENT","55.00","debit","Transfer","Choice Checking","",""
"1/24/2020","Amazon","AMZN MKTP US*KX7L026B3 AMZN.COM/BILLWA5NQR0HR8FRN","59.93","debit","Shopping","Discover","",""
"1/24/2020","Amazon","AMZN MKTP US*SO2594OS3 AMZN.COM/BILLWA2YAN1U32OHN","27.55","debit","Shopping","Discover","",""
"1/24/2020","Giant","GIANT 0121 CROFTON MD02433R","50.73","debit","Groceries","Discover","",""
"1/23/2020","Venmo","External Withdrawal VENMO - PAYMENT","13.00","debit","Transfer","Choice Checking","",""
"1/23/2020","Amazon","AMZN MKTP US*YN9SA8UN3 AMZN.COM/BILLWA4A3SAZC8NSZ","121.97","debit","Shopping","Discover","",""
"1/23/2020","Safeway","SAFEWAY 2713 BOWIE MD","60.79","debit","Groceries","Discover","",""
"1/22/2020","Amazon","AMZN MKTP US*K557X7AS3 AMZN.COM/BILLWA78XIHBXPTB1","41.32","debit","Shopping","Discover","",""
"1/22/2020","Amazon","AMZN MKTP US*BT6GA2Y53 AMZN.COM/BILLWA3FGMN736CZJ","20.10","debit","Shopping","Discover","",""
"1/22/2020","Fandango","FANDANGO 866-857-5191 CA","4.00","debit","Movies & DVDs","Discover","",""
"1/21/2020","External Deposit VENMO - CASHOUT","External Deposit VENMO - CASHOUT","42.78","credit","Income","Choice Checking","",""
"1/21/2020","Giant","GIANT 0326 LANHAM MD02116R","245.10","debit","Groceries","Discover","",""
"1/20/2020","BANFIELD-PET*WPPAYMENT 360-784-5000 WA","BANFIELD-PET*WPPAYMENT 360-784-5000 WA","37.95","debit","Veterinary","SECU Student Visa","",""
"1/20/2020","Gold's Gym","ABC*GOLDS GYM 888-827-9262 MDITEM TRANSFERRED FROM","60.49","debit","Gym","Discover","",""
"1/20/2020","Giant","GIANT 0121 CROFTON MD02011R","10.97","debit","Groceries","Discover","",""
"1/19/2020","AEDIRECTCOL 402-935-7733 CA","PAYPAL *AEDIRECTCOL 402-935-7733 CA","214.44","debit","Gift","Discover","",""
"1/18/2020","Moni's Place","MONIS PLACE CROFTON MD","26.25","debit","Restaurants","Discover","",""
"1/18/2020","Giant","GIANT 0121 CROFTON MD01843R","42.20","debit","Groceries","Discover","",""
"1/17/2020","External Deposit VENMO - CASHOUT","External Deposit VENMO - CASHOUT","200.00","credit","Income","Choice Checking","",""
"1/17/2020","Metropolitan Kitchen & Lounge","METROPOLITAN KITCHEN ANNAPOLIS MD","82.57","debit","Food & Dining","Discover","",""
"1/17/2020","Knighton Garage","72781 - KNIGHTON GARAGE ANNAPOLIS MD","3.00","debit","Parking","Discover","",""
"1/15/2020","Safeway","SAFEWAY 2713 BOWIE MD","69.47","debit","Groceries","Discover","",""
"1/15/2020","INTERNET PAYMENT - THANK YOU","INTERNET PAYMENT - THANK YOU","1254.28","credit","Credit Card Payment","Discover","",""
"1/15/2020","Amazon","AMAZON.COM*U07IJ1XY3 AMZN.COM/BILLWA3TK8LTDTVYS","55.57","debit","Shopping","Discover","",""
"1/15/2020","Americantal Ca","PAYPAL *AMERICANTAL 4029357733 CA","30.00","credit","Credit Card Payment","Discover","",""
"1/14/2020","ATM Withdrawal 7ELEVEN-FC 9900 GREENBELT LANHAM MDUS","ATM Withdrawal 7ELEVEN-FC 9900 GREENBELT LANHAM MDUS","80.00","debit","Cash & ATM","Choice Checking","",""
"1/14/2020","Giant","GIANT 0326 LANHAM MD01489R","28.02","debit","Groceries","Discover","",""
"1/13/2020","LEVELUPTROPICALSMOOTH 855-538-3542 MA","LEVELUPTROPICALSMOOTH 855-538-3542 MA","11.85","debit","Fast Food","Discover","",""
"1/13/2020","AEDIRECTCOL 402-935-7733 CA","PAYPAL *AEDIRECTCOL 402-935-7733 CA","46.71","debit","Gift","Discover","",""
"1/12/2020","WWW.POMELOTRAVEL.COM HTTPSWWW.POMEUTUS","Point Of Sale Withdrawal WWW.POMELOTRAVEL.COM HTTPSWWW.POMEUTUS","36.00","debit","Travel","Choice Checking","",""
"1/12/2020","Giant","GIANT 0326 LANHAM MD01245R","8.02","debit","Groceries","Discover","",""
"1/12/2020","GLENN DALE CROWN GLENN DALE MD","GLENN DALE CROWN GLENN DALE MD","27.79","debit","Gas & Fuel","Discover","",""
"1/11/2020","Giant","GIANT 0121 CROFTON MD01111R","47.69","debit","Groceries","Discover","",""
"1/10/2020","Amazon","AMAZON.COM*QD91U2S73 AMZN.COM/BILLWA3R3DKX7176Z","48.59","debit","Shopping","Discover","",""
"1/10/2020","Giant","GIANT 0326 LANHAM MD01075R","105.46","debit","Groceries","Discover","",""
"1/09/2020","External Deposit WALESIA LYNN RO - P2P","External Deposit WALESIA LYNN RO - P2P","300.00","credit","Income","Choice Checking","",""
"1/09/2020","Amazon","AMZN MKTP US*4Q71E7S03 AMZN.COM/BILLWA1QZUXISOH99","27.86","debit","Shopping","Discover","",""
"1/08/2020","Deposit Shared Branch Mobile Deposit SECU MD","Deposit Shared Branch Mobile Deposit SECU MD","160.00","credit","Income","Choice Checking","",""
"1/08/2020","Target","TARGET BOWIE MD","108.96","debit","Shopping","Discover","",""
"1/08/2020","Electronic Withdrawal","Electronic Withdrawal","300.00","debit","Babysitter & Daycare","Investor Checking","",""
"1/07/2020","CVS","CVS/PHARMACY #05875 BOWIE MD","48.53","debit","Pharmacy","Discover","",""
"1/06/2020","SCHWAB BROKERAGE - MONEYLINK","External Withdrawal SCHWAB BROKERAGE - MONEYLINK","50.00","debit","Buy","Choice Checking","",""
"1/06/2020","Giant","GIANT 0326 LANHAM MD00647R","2.99","debit","Groceries","Discover","",""
"1/06/2020","Amazon","AMZN MKTP US*RG7VB7L23 AMZN.COM/BILLWA5LJZWFRLJCB","22.09","debit","Shopping","Discover","",""
"1/06/2020","Amazon","AMZN MKTP US*9O1TS9XE3 AMZN.COM/BILLWA2TA8FSQA6GZ","84.57","debit","Shopping","Discover","",""
"1/06/2020","NEOSMART 402-935-7733 CA","PAYPAL *NEOSMART 402-935-7733 CA","19.75","debit","Gift","Discover","",""
"1/06/2020","Giant","GIANT 0326 LANHAM MD00641R","38.42","debit","Groceries","Discover","",""
"1/05/2020","Fandango","FANDANGO 866-857-5191 CA","26.58","debit","Movies & DVDs","Discover","",""
"1/05/2020","Gold's Gym","ABC*GOLDS GYM 888-827-9262 MDITEM TRANSFERRED FROM","29.99","debit","Gym","Discover","",""
"1/04/2020","High's","HIGHS 92 GAMBRILLS MD","21.39","debit","Gas & Fuel","Discover","",""
"1/04/2020","Amazon","AMAZON.COM*KL1V25KF3 AMZN.COM/BILLWAVML45HYBAP4","28.61","debit","Shopping","Discover","",""
"1/03/2020","THANK YOU","ACH PMT THANK YOU","191.40","credit","Credit Card Payment","SECU Student Visa","",""
"1/03/2020","Shoppers Food","SHOPPERS FOOD/PHARM 7570 CROFTON MD","20.97","debit","Groceries","Discover","",""
"1/02/2020","Geico","External Withdrawal GEICO - PREM COLL","121.27","debit","Auto Insurance","Choice Checking","",""
"1/02/2020","Bonchon","Point Of Sale Withdrawal BONCHON - CROFTON GAMBRILLS MDUS","11.61","debit","Restaurants","Choice Checking","",""
"1/02/2020","Target","TARGET BOWIE MD","134.09","debit","Shopping","Discover","",""
"1/02/2020","Target","TARGET BOWIE MD","1.12","debit","Shopping","Discover","",""
"1/02/2020","Giant","GIANT 0326 LANHAM MD00240R","33.04","debit","Groceries","Discover","",""
"1/02/2020","Amazon","AMZN MKTP US*P831D9Y93 AMZN.COM/BILLWA262HK3C258X","84.75","debit","Shopping","Discover","",""
"1/02/2020","Amazon","AMZN MKTP US*GI6K04Z73 AMZN.COM/BILLWA4G1GLTPXEUA","30.73","debit","Shopping","Discover","",""
"1/01/2020","TJ Maxx","TJMAXX #0642 BOWIE MD","33.90","debit","Clothing","Discover","",""
"1/01/2020","BANK OF AMERICA *CROFTO CROFTON","BANK OF AMERICA *CROFTO CROFTON","103.00","debit","Babysitter & Daycare","Investor Checking","",""
"12/31/2019","Credit Interest","Credit Interest","0.02","credit","Interest Income","Choice Checking","",""
"12/31/2019","Interest Paid","Interest Paid","0.20","credit","Interest Income","Investor Checking","",""
"12/31/2019","ATM Fee Rebate","ATM Fee Rebate","6.45","credit","ATM Fee","Investor Checking","",""
"12/30/2019","Venmo","External Withdrawal VENMO - PAYMENT","54.00","debit","Transfer","Choice Checking","",""
"12/30/2019","Giant","GIANT 0326 LANHAM MD03071R","69.73","debit","Groceries","Discover","",""
"12/29/2019","Giant","GIANT 0121 CROFTON MD02963R","10.99","debit","Groceries","Discover","",""
"12/29/2019","Target","TARGET GAMBRILLS MD","9.30","debit","Shopping","Discover","",""
"12/29/2019","INTERNET PAYMENT - THANK YOU","INTERNET PAYMENT - THANK YOU","1284.07","credit","Credit Card Payment","Discover","",""
"12/28/2019","Giant","GIANT 0121 CROFTON MD02876R","6.99","debit","Groceries","Discover","",""
"12/28/2019","LEVELUPTROPICALSMOOTH 855-538-3542 MA","LEVELUPTROPICALSMOOTH 855-538-3542 MA","11.85","debit","Fast Food","Discover","",""
"12/27/2019","Amazon","AMAZON.COM*0Y8MT5LL3 AMZN.COM/BILLWA3IHOMV6629K","9.99","debit","Shopping","Discover","",""
"12/27/2019","Wegman's","WEGMANS CROFTON #60 GAMBRILLS MD","26.11","debit","Groceries","Discover","",""
"12/27/2019","Shell","SHELL 57543580401 LANHAM MD","61.58","debit","Gas & Fuel","Discover","",""
"12/26/2019","Amazon","AMAZON.COM*PF30M5ZY3 AMZN.COM/BILLWA12WZCLGZFPG","50.00","debit","Shopping","Discover","",""
"12/26/2019","Venmo Cashout","VENMO CASHOUT","37.00","credit","Income","Investor Checking","",""
"12/25/2019","7-Eleven","7-ELEVEN 33063 GRASONVILLE MD","3.81","debit","Fast Food","Discover","",""
"12/24/2019","Amazon","AMZN MKTP US*718E035X3 AMZN.COM/BILLWA2MR6QJFV4QV","4.77","debit","Shopping","Discover","",""
"12/24/2019","Giant","GIANT 0326 LANHAM MD02440R","27.91","debit","Groceries","Discover","",""
"12/23/2019","Smoothie King","SMOOTHIE KING - 0980 - G GAMBRILLS MD","9.64","debit","Food & Dining","Discover","",""
"12/23/2019","Total Wine and More","TOTAL WINE AND MORE 402 LAUREL MD","91.48","debit","Alcohol & Bars","Discover","",""
"12/23/2019","CVS","CVS/PHARMACY #00452 GREENBELT MD","9.54","debit","Pharmacy","Discover","",""
"12/23/2019","Amazon","AMZN MKTP US*IB77F5NI3 AMZN.COM/BILLWA66PFH13YX32","46.63","debit","Shopping","Discover","",""
"12/23/2019","Giant","GIANT 0326 LANHAM MD02300R","33.55","debit","Groceries","Discover","",""
"12/22/2019","Shoppers Food","SHOPPERS FOOD/PHARM 7570 CROFTON MD","24.96","debit","Groceries","Discover","",""
"12/22/2019","Giant","GIANT 0121 CROFTON MD02288R","36.85","debit","Groceries","Discover","",""
"12/22/2019","Texas Roadhouse","TEXAS ROADHOUSE #2260 BOWIE MD","28.17","debit","Restaurants","Discover","",""
"12/21/2019","Target","TARGET GAMBRILLS MD","6.49","debit","Shopping","Discover","",""
"12/21/2019","PAI ISO 6021 HIGH BRIDG BOWIE","PAI ISO 6021 HIGH BRIDG BOWIE","103.00","debit","Babysitter & Daycare","Investor Checking","",""
"12/20/2019","BANFIELD-PET*WPPAYMENT 360-784-5000 WA","BANFIELD-PET*WPPAYMENT 360-784-5000 WA","37.95","debit","Veterinary","SECU Student Visa","",""
"12/20/2019","METRO 105-NAVY YARD W WASHINGTON DC","METRO 105-NAVY YARD W WASHINGTON DC","10.00","debit","Public Transportation","Discover","",""
"12/19/2019","Giant","GIANT 0326 LANHAM MD01955R","67.91","debit","Groceries","Discover","",""
"12/19/2019","Amazon","AMZN MKTP US*1L90Z2PA3 AMZN.COM/BILLWAINIV1QVCDMY","9.98","debit","Shopping","Discover","",""
"12/19/2019","Amazon","AMZN MKTP US*GT9334PP3 AMZN.COM/BILLWA33SWOQD2TO1","74.19","debit","Shopping","Discover","",""
"12/19/2019","Starbucks","STARBUCKS 800-782-7282 WA824957924375MMN3","25.00","debit","Coffee Shops","Discover","",""
"12/18/2019","CASHBACK BONUS REDEMPTION payment/STMT CRDT","CASHBACK BONUS REDEMPTION PYMT/STMT CRDT","69.48","credit","Bonus","Discover","",""
"12/18/2019","Amazon","AMAZON.COM*US9KA2XA3 AMZN.COM/BILLWA68F9BDAUX6T","153.54","debit","Shopping","Discover","",""
"12/18/2019","ENCHANT CHRISTMAS 778-846-0111 CA","ENCHANT CHRISTMAS 778-846-0111 CA","75.24","debit","Gift","Discover","",""
"12/17/2019","Exxon","EXXONMOBIL BOWIE MD","28.52","debit","Gas & Fuel","Discover","",""
"12/17/2019","Amazon","AMAZON.COM*D02HZ8JQ3 AMZN.COM/BILLWA40GUQRL3D5J","30.38","debit","Shopping","Discover","",""
"12/16/2019","ABIGAIL - WASHINGTON DCUS","Point Of Sale Withdrawal ABIGAIL - WASHINGTON DCUS","7.20","debit","Fast Food","Choice Checking","",""
"12/16/2019","Venmo","External Withdrawal VENMO - PAYMENT","12.00","debit","Transfer","Choice Checking","",""
"12/15/2019","PGPARKS.COM ONLINE 301-699-2255 MD","PGPARKS.COM ONLINE 301-699-2255 MD","8.00","debit","Doctor","SECU Student Visa","",""
"12/15/2019","Chick-Fil-A","Point Of Sale Withdrawal CHICK-FIL-A #03458 GAMBRILLS MDUS","16.94","debit","Fast Food","Choice Checking","",""
"12/15/2019","ERM06833 4700 Garden City Drive New CarrolltoMDUS","Point Of Sale Withdrawal ERM06833 4700 Garden City Drive New CarrolltoMDUS","3.00","debit","Public Transportation","Choice Checking","",""
"12/15/2019","Home Depot","THE HOME DEPOT #2562 BOWIE MD","57.17","debit","Home Improvement","Discover","",""
"12/15/2019","Giant","GIANT 0326 LANHAM MD01541R","38.02","debit","Groceries","Discover","",""
"12/15/2019","Shell","SHELL 57543580401 LANHAM MD","55.18","debit","Gas & Fuel","Discover","",""
"12/14/2019","ERM06836 4700 Garden City Drive New CarrolltoMDUS","Point Of Sale Withdrawal ERM06836 4700 Garden City Drive New CarrolltoMDUS","10.00","debit","Public Transportation","Choice Checking","",""
"12/14/2019","Mother's Federal Hill Grille, Inc","Point Of Sale Withdrawal MOTHERS FEDERAL HILL G BALTIMORE MDUS","29.00","debit","Restaurants","Choice Checking","",""
"12/14/2019","Giant","GIANT 0315 W LANHAM MD01477R","13.00","debit","Groceries","Discover","",""
"12/13/2019","McDonald's","MCDONALD'S M7165 OF MD SEABROOK MD","11.01","debit","Fast Food","Discover","",""
"12/13/2019","Giant","GIANT 0326 LANHAM MD01350R","26.82","debit","Groceries","Discover","",""
"12/13/2019","INTERNET PAYMENT - THANK YOU","INTERNET PAYMENT - THANK YOU","1131.07","credit","Credit Card Payment","Discover","",""
"12/13/2019","Venmo Cashout Tran","VENMO CASHOUT ~ Tran: ACHDD","226.00","credit","Income","Investor Checking","",""
"12/12/2019","Giant","GIANT 0326 LANHAM MD01295R","58.11","debit","Groceries","Discover","",""
"12/12/2019","Amazon","AMZN MKTP US*IZ0AH4IY3 AMZN.COM/BILLWA39JUD7VIT2Q","127.80","debit","Shopping","Discover","",""
"12/12/2019","Check Paid #1051","Check Paid #1051","225.80","debit","Check","Investor Checking","",""
"12/11/2019","ATM Withdrawal 7ELEVEN-FC 9900 GREENBELT LANHAM MDUS","ATM Withdrawal 7ELEVEN-FC 9900 GREENBELT LANHAM MDUS","60.00","debit","Cash & ATM","Choice Checking","",""
"12/11/2019","Giant","GIANT 0326 LANHAM MD01184R","102.92","debit","Groceries","Discover","",""
"12/11/2019","RPG GIFT CARDS 630-353-7900 IL230646","RPG GIFT CARDS 630-353-7900 IL230646","150.00","debit","Gas & Fuel","Discover","",""
"12/11/2019","Giant","GIANT 0326 LANHAM MD01194R","14.96","debit","Groceries","Discover","",""
"12/11/2019","Amazon","AMZN MKTP US*FZ53A01U3 AMZN.COM/BILLWA5T4I5M2HV82","18.71","debit","Shopping","Discover","",""
"12/11/2019","Amazon","AMZN MKTP US*7B2AG6QK3 AMZN.COM/BILLWA6YZ39NADYTD","13.09","debit","Shopping","Discover","",""
"12/11/2019","Lux Spa and Nails L.L.c","LUX SPA AND NAILS GAMBRILLS MD","80.00","debit","Spa & Massage","Discover","",""
"12/11/2019","LIVING WELL SILVER SPRINGMD","LIVING WELL SILVER SPRINGMD","37.88","debit","Fast Food","Discover","",""
"12/10/2019","Giant","GIANT 0326 LANHAM MD01035R","83.11","debit","Groceries","Discover","",""
"12/10/2019","RPG GIFT CARDS 630-353-7900 IL230604","RPG GIFT CARDS 630-353-7900 IL230604","150.00","debit","Gas & Fuel","Discover","",""
"12/10/2019","Amazon","AMAZON.COM*H34LL3EN3 AMZN.COM/BILLWA7BE643RMNU7","44.39","debit","Shopping","Discover","",""
"12/09/2019","AACC-CASHIER'S OFFICE 410-777-2236 MD","AACC-CASHIER'S OFFICE 410-777-2236 MD","263.00","debit","Tuition","Discover","",""
"12/09/2019","Amazon","AMZN MKTP US*PN1YR63N3 AMZN.COM/BILLWA5HYL5YHCZNA","31.78","debit","Shopping","Discover","",""
"12/09/2019","Fuji Japanese Steak House","FUJI JAPANESE STEAKHOUSE GAMBRILLS MD","37.00","debit","Restaurants","Discover","",""
"12/08/2019","Shell","SHELL 57544373202 BALTIMORE MD","25.75","debit","Gas & Fuel","Discover","",""
"12/07/2019","Giant","GIANT 0121 CROFTON MD00797R","20.12","debit","Groceries","Discover","",""
"12/06/2019","Giant","GIANT 0326 LANHAM MD","145.45","debit","Groceries","SECU Student Visa","",""
"12/06/2019","External Deposit VENMO - CASHOUT","External Deposit VENMO - CASHOUT","173.81","credit","Income","Choice Checking","",""
"12/05/2019","SCHWAB BROKERAGE - MONEYLINK","External Withdrawal SCHWAB BROKERAGE - MONEYLINK","50.00","debit","Buy","Choice Checking","",""
"12/05/2019","Target","Point Of Sale Withdrawal TARGET T-2007 10401 Martin Luther KinBowie MDUS","173.81","debit","Shopping","Choice Checking","",""
"12/05/2019","Amazon","AMZN MKTP US*315S577D3 AMZN.COM/BILLWA2OVA4X83WM0","50.85","debit","Shopping","Discover","",""
"12/05/2019","Gold's Gym","ABC*GOLDS GYM 888-827-9262 MDITEM TRANSFERRED FROM","29.99","debit","Gym","Discover","",""
"12/05/2019","INTERNET PAYMENT - THANK YOU","INTERNET PAYMENT - THANK YOU","1283.31","credit","Credit Card Payment","Discover","",""
"12/04/2019","LEVELUPTROPICALSMOOTH 855-538-3542 MA","LEVELUPTROPICALSMOOTH 855-538-3542 MA","11.12","debit","Fast Food","Discover","",""
"12/04/2019","Giant","GIANT 0326 LANHAM MD00454R","95.40","debit","Groceries","Discover","",""
"12/03/2019","Amazon","AMZN MKTP US*XX4Z67603 AMZN.COM/BILLWA3HA35130YC9","32.01","debit","Shopping","Discover","",""
"12/02/2019","Geico","External Withdrawal GEICO - PREM COLL","121.27","debit","Auto Insurance","Choice Checking","",""
"12/02/2019","Jonathan","Point Of Sale Withdrawal CASH APP*JONATHAN R 8774174551 CAUS","200.00","debit","Personal Care","Choice Checking","",""
"12/02/2019","External Deposit VENMO - CASHOUT","External Deposit VENMO - CASHOUT","200.00","credit","Income","Choice Checking","",""
"12/02/2019","Amazon","AMAZON.COM*JM98D3R93 AMZN.COM/BILLWA3HWQ7W9VOJL","18.45","debit","Shopping","Discover","",""
"12/02/2019","SMILEYHOMEY 402-935-7733 CA","PAYPAL *SMILEYHOMEY 402-935-7733 CA","32.96","debit","Gift","Discover","",""
"12/01/2019","Amazon","AMZN MKTP US*SC9L389I3 AMZN.COM/BILLWA6S6MO66TTFG","48.74","debit","Shopping","Discover","",""
"12/01/2019","McDonald's","MCDONALD'S F4341 MARION VA","11.75","debit","Fast Food","Discover","",""
"11/30/2019","Credit Interest","Credit Interest","0.03","credit","Interest Income","Choice Checking","",""
"11/30/2019","Wal-Mart","WAL-MART SC - #0332 HUNTSVILLE AL","2.09","debit","Groceries","Discover","",""
"11/30/2019","Amazon","AMZN MKTP US*FP1BK4EJ3 AMZN.COM/BILLWA5SJ0CSA7LTP","243.07","debit","Shopping","Discover","",""
"11/30/2019","Minitman","MINITMAN #308 U 6150 UN HUNTSVILLE","63.45","debit","Restaurants","Investor Checking","",""
"11/29/2019","LOUISEPIERR 402-935-7733 CA","PAYPAL *LOUISEPIERR 402-935-7733 CA","132.89","debit","Gift","Discover","",""
"11/29/2019","Interest Paid","Interest Paid","0.23","credit","Interest Income","Investor Checking","",""
"11/28/2019","POSHMARK 650-488-7740 CA","POSHMARK 650-488-7740 CA","56.61","debit","Clothing","Discover","",""
"11/28/2019","Wal-Mart","WAL-MART SC - #2690 MADISON AL","111.66","debit","Shopping","Discover","",""
"11/28/2019","Americantal Ca","PAYPAL *AMERICANTAL 4029357733 CA","25.50","credit","Credit Card Payment","Discover","",""
"11/28/2019","CUTS 402-935-7733 CA","PAYPAL *CUTS 402-935-7733 CA","160.00","debit","Hair","Discover","",""
"11/28/2019","POSHMARK 650-488-7740 CA","POSHMARK 650-488-7740 CA","15.27","debit","Clothing","Discover","",""
"11/27/2019","Deposit Ticketmaster TicketmastVISA DIRECT WIUS","Point Of Sale Deposit Ticketmaster TicketmastVISA DIRECT WIUS","15.67","credit","Income","Choice Checking","",""
